nohup: ignoring input
Train Epoch: 1 [    0/1281280 ( 0%)]   time: 2.67   mse_train: 0.041114 vq_train: 0.000270 commitment_train: 0.000270
Train Epoch: 1 [ 1280/1281280 ( 0%)]   time: 26.08   mse_train: 0.372731 vq_train: 0.002550 commitment_train: 0.002550
Train Epoch: 15 [44800/1281280 ( 3%)]   time: 26.92   mse_train: 0.029758 vq_train: 0.024565 commitment_train: 0.024565
Train Epoch: 15 [46080/1281280 ( 3%)]   time: 27.54   mse_train: 0.030104 vq_train: 0.024303 commitment_train: 0.024303
Train Epoch: 15 [47360/1281280 ( 3%)]   time: 27.26   mse_train: 0.030146 vq_train: 0.024865 commitment_train: 0.024865
Train Epoch: 15 [48640/1281280 ( 3%)]   time: 27.23   mse_train: 0.029940 vq_train: 0.025097 commitment_train: 0.025097
Train Epoch: 15 [49920/1281280 ( 3%)]   time: 27.30   mse_train: 0.030133 vq_train: 0.024320 commitment_train: 0.024320
====> Epoch: 15 mse_train: 0.001181	vq_train: 0.000950	commitment_train: 0.000950
[94604 57818 72963 65135 19125 92273 11978 15459 32724 62209]
[0 1 2 3 4 5 6 7 8 9]
====> Test set losses: mse_test: 0.000229 vq_test: 0.000175 commitment_test: 0.000175
Train Epoch: 16 [    0/1281280 ( 0%)]   time: 2.75   mse_train: 0.002856 vq_train: 0.002495 commitment_train: 0.002495
Train Epoch: 16 [ 1280/1281280 ( 0%)]   time: 26.71   mse_train: 0.030154 vq_train: 0.025249 commitment_train: 0.025249
Train Epoch: 16 [ 2560/1281280 ( 0%)]   time: 26.92   mse_train: 0.030737 vq_train: 0.025528 commitment_train: 0.025528
Train Epoch: 16 [ 3840/1281280 ( 0%)]   time: 26.48   mse_train: 0.029882 vq_train: 0.023991 commitment_train: 0.023991
Train Epoch: 16 [ 5120/1281280 ( 0%)]   time: 26.84   mse_train: 0.030868 vq_train: 0.024956 commitment_train: 0.024956
Train Epoch: 16 [ 6400/1281280 ( 0%)]   time: 26.50   mse_train: 0.028817 vq_train: 0.024497 commitment_train: 0.024497
Train Epoch: 16 [ 7680/1281280 ( 0%)]   time: 26.53   mse_train: 0.029576 vq_train: 0.024140 commitment_train: 0.024140
Train Epoch: 16 [ 8960/1281280 ( 0%)]   time: 32.56   mse_train: 0.030169 vq_train: 0.024536 commitment_train: 0.024536
Train Epoch: 16 [10240/1281280 ( 0%)]   time: 33.01   mse_train: 0.030439 vq_train: 0.024536 commitment_train: 0.024536
Train Epoch: 16 [11520/1281280 ( 0%)]   time: 33.04   mse_train: 0.030024 vq_train: 0.025053 commitment_train: 0.025053
Train Epoch: 16 [12800/1281280 ( 0%)]   time: 32.76   mse_train: 0.029495 vq_train: 0.025458 commitment_train: 0.025458
Train Epoch: 16 [14080/1281280 ( 1%)]   time: 32.53   mse_train: 0.030151 vq_train: 0.024540 commitment_train: 0.024540
Train Epoch: 16 [15360/1281280 ( 1%)]   time: 32.91   mse_train: 0.030577 vq_train: 0.024497 commitment_train: 0.024497
Train Epoch: 16 [16640/1281280 ( 1%)]   time: 33.24   mse_train: 0.029204 vq_train: 0.024253 commitment_train: 0.024253
Train Epoch: 16 [17920/1281280 ( 1%)]   time: 32.93   mse_train: 0.029998 vq_train: 0.024613 commitment_train: 0.024613
Train Epoch: 16 [19200/1281280 ( 1%)]   time: 32.93   mse_train: 0.030601 vq_train: 0.025169 commitment_train: 0.025169
Train Epoch: 16 [20480/1281280 ( 1%)]   time: 33.08   mse_train: 0.029501 vq_train: 0.024006 commitment_train: 0.024006
Train Epoch: 16 [21760/1281280 ( 1%)]   time: 32.96   mse_train: 0.029558 vq_train: 0.024507 commitment_train: 0.024507
Train Epoch: 16 [23040/1281280 ( 1%)]   time: 32.00   mse_train: 0.030293 vq_train: 0.025297 commitment_train: 0.025297
Train Epoch: 16 [24320/1281280 ( 1%)]   time: 26.74   mse_train: 0.029496 vq_train: 0.025176 commitment_train: 0.025176
Train Epoch: 16 [25600/1281280 ( 1%)]   time: 26.60   mse_train: 0.030161 vq_train: 0.025894 commitment_train: 0.025894
Train Epoch: 16 [26880/1281280 ( 2%)]   time: 28.03   mse_train: 0.029793 vq_train: 0.024792 commitment_train: 0.024792
Train Epoch: 16 [28160/1281280 ( 2%)]   time: 32.81   mse_train: 0.030607 vq_train: 0.025017 commitment_train: 0.025017
Train Epoch: 16 [29440/1281280 ( 2%)]   time: 33.27   mse_train: 0.030475 vq_train: 0.024652 commitment_train: 0.024652
Train Epoch: 16 [30720/1281280 ( 2%)]   time: 33.28   mse_train: 0.030044 vq_train: 0.024670 commitment_train: 0.024670
Train Epoch: 16 [32000/1281280 ( 2%)]   time: 33.42   mse_train: 0.030392 vq_train: 0.024505 commitment_train: 0.024505
Train Epoch: 16 [33280/1281280 ( 2%)]   time: 33.08   mse_train: 0.030266 vq_train: 0.025326 commitment_train: 0.025326
Train Epoch: 16 [34560/1281280 ( 2%)]   time: 33.39   mse_train: 0.030306 vq_train: 0.024713 commitment_train: 0.024713
Train Epoch: 16 [35840/1281280 ( 2%)]   time: 33.32   mse_train: 0.030677 vq_train: 0.024832 commitment_train: 0.024832
Train Epoch: 16 [37120/1281280 ( 2%)]   time: 33.59   mse_train: 0.029985 vq_train: 0.024986 commitment_train: 0.024986
Train Epoch: 16 [38400/1281280 ( 2%)]   time: 33.18   mse_train: 0.030112 vq_train: 0.025291 commitment_train: 0.025291
Train Epoch: 16 [39680/1281280 ( 3%)]   time: 33.19   mse_train: 0.030062 vq_train: 0.024714 commitment_train: 0.024714
Train Epoch: 16 [40960/1281280 ( 3%)]   time: 32.88   mse_train: 0.029657 vq_train: 0.024470 commitment_train: 0.024470
Train Epoch: 16 [42240/1281280 ( 3%)]   time: 32.83   mse_train: 0.029441 vq_train: 0.025039 commitment_train: 0.025039
Train Epoch: 16 [43520/1281280 ( 3%)]   time: 33.06   mse_train: 0.029565 vq_train: 0.025114 commitment_train: 0.025114
Train Epoch: 16 [44800/1281280 ( 3%)]   time: 33.18   mse_train: 0.029502 vq_train: 0.024706 commitment_train: 0.024706
Train Epoch: 16 [46080/1281280 ( 3%)]   time: 27.43   mse_train: 0.030248 vq_train: 0.024831 commitment_train: 0.024831
Train Epoch: 16 [47360/1281280 ( 3%)]   time: 26.59   mse_train: 0.030131 vq_train: 0.024588 commitment_train: 0.024588
Train Epoch: 16 [48640/1281280 ( 3%)]   time: 26.60   mse_train: 0.030321 vq_train: 0.025208 commitment_train: 0.025208
Train Epoch: 16 [49920/1281280 ( 3%)]   time: 26.49   mse_train: 0.030107 vq_train: 0.025374 commitment_train: 0.025374
====> Epoch: 16 mse_train: 0.001176	vq_train: 0.000973	commitment_train: 0.000973
[104109  53714  65459  67903  22211  87639  12715  15466  34331  60741]
[0 1 2 3 4 5 6 7 8 9]
====> Test set losses: mse_test: 0.000226 vq_test: 0.000171 commitment_test: 0.000171
Train Epoch: 17 [    0/1281280 ( 0%)]   time: 2.68   mse_train: 0.003420 vq_train: 0.002505 commitment_train: 0.002505
Train Epoch: 17 [ 1280/1281280 ( 0%)]   time: 26.91   mse_train: 0.030033 vq_train: 0.025003 commitment_train: 0.025003
Train Epoch: 17 [ 2560/1281280 ( 0%)]   time: 26.91   mse_train: 0.029923 vq_train: 0.025124 commitment_train: 0.025124
Train Epoch: 17 [ 3840/1281280 ( 0%)]   time: 27.15   mse_train: 0.029482 vq_train: 0.025010 commitment_train: 0.025010
Train Epoch: 17 [ 5120/1281280 ( 0%)]   time: 29.13   mse_train: 0.029843 vq_train: 0.024527 commitment_train: 0.024527
Train Epoch: 17 [ 6400/1281280 ( 0%)]   time: 33.36   mse_train: 0.029788 vq_train: 0.024648 commitment_train: 0.024648
Train Epoch: 17 [ 7680/1281280 ( 0%)]   time: 29.03   mse_train: 0.028782 vq_train: 0.024738 commitment_train: 0.024738
Train Epoch: 17 [ 8960/1281280 ( 0%)]   time: 26.70   mse_train: 0.029918 vq_train: 0.025352 commitment_train: 0.025352
Train Epoch: 17 [10240/1281280 ( 0%)]   time: 26.64   mse_train: 0.029388 vq_train: 0.025562 commitment_train: 0.025562
Train Epoch: 17 [11520/1281280 ( 0%)]   time: 26.65   mse_train: 0.030375 vq_train: 0.025563 commitment_train: 0.025563
Train Epoch: 17 [12800/1281280 ( 0%)]   time: 26.50   mse_train: 0.029904 vq_train: 0.026195 commitment_train: 0.026195
Train Epoch: 17 [14080/1281280 ( 1%)]   time: 26.39   mse_train: 0.029851 vq_train: 0.025416 commitment_train: 0.025416
Train Epoch: 17 [15360/1281280 ( 1%)]   time: 29.64   mse_train: 0.029748 vq_train: 0.025035 commitment_train: 0.025035
Train Epoch: 17 [16640/1281280 ( 1%)]   time: 33.18   mse_train: 0.029848 vq_train: 0.024647 commitment_train: 0.024647
Train Epoch: 17 [17920/1281280 ( 1%)]   time: 33.16   mse_train: 0.029692 vq_train: 0.025366 commitment_train: 0.025366
Train Epoch: 17 [19200/1281280 ( 1%)]   time: 33.35   mse_train: 0.029697 vq_train: 0.024769 commitment_train: 0.024769
Train Epoch: 17 [20480/1281280 ( 1%)]   time: 31.45   mse_train: 0.029291 vq_train: 0.024514 commitment_train: 0.024514
Train Epoch: 17 [21760/1281280 ( 1%)]   time: 27.17   mse_train: 0.029727 vq_train: 0.025088 commitment_train: 0.025088
Train Epoch: 17 [23040/1281280 ( 1%)]   time: 26.70   mse_train: 0.029558 vq_train: 0.025576 commitment_train: 0.025576
Train Epoch: 17 [24320/1281280 ( 1%)]   time: 26.60   mse_train: 0.028709 vq_train: 0.025032 commitment_train: 0.025032
Train Epoch: 17 [25600/1281280 ( 1%)]   time: 26.65   mse_train: 0.029388 vq_train: 0.024754 commitment_train: 0.024754
Train Epoch: 17 [26880/1281280 ( 2%)]   time: 26.45   mse_train: 0.029020 vq_train: 0.024472 commitment_train: 0.024472
Train Epoch: 17 [28160/1281280 ( 2%)]   time: 26.61   mse_train: 0.029794 vq_train: 0.024593 commitment_train: 0.024593
Train Epoch: 17 [29440/1281280 ( 2%)]   time: 26.80   mse_train: 0.029288 vq_train: 0.024983 commitment_train: 0.024983
Train Epoch: 17 [30720/1281280 ( 2%)]   time: 26.43   mse_train: 0.029591 vq_train: 0.024876 commitment_train: 0.024876
Train Epoch: 17 [32000/1281280 ( 2%)]   time: 26.28   mse_train: 0.029668 vq_train: 0.024629 commitment_train: 0.024629
Train Epoch: 17 [33280/1281280 ( 2%)]   time: 26.93   mse_train: 0.028799 vq_train: 0.024729 commitment_train: 0.024729
Train Epoch: 17 [34560/1281280 ( 2%)]   time: 26.72   mse_train: 0.029679 vq_train: 0.024562 commitment_train: 0.024562
Train Epoch: 17 [35840/1281280 ( 2%)]   time: 26.65   mse_train: 0.030397 vq_train: 0.025519 commitment_train: 0.025519
Train Epoch: 17 [37120/1281280 ( 2%)]   time: 26.53   mse_train: 0.029745 vq_train: 0.025095 commitment_train: 0.025095
Train Epoch: 17 [38400/1281280 ( 2%)]   time: 26.64   mse_train: 0.029852 vq_train: 0.025011 commitment_train: 0.025011
Train Epoch: 17 [39680/1281280 ( 3%)]   time: 26.61   mse_train: 0.029722 vq_train: 0.025344 commitment_train: 0.025344
Train Epoch: 17 [40960/1281280 ( 3%)]   time: 26.69   mse_train: 0.029237 vq_train: 0.024581 commitment_train: 0.024581
Train Epoch: 17 [42240/1281280 ( 3%)]   time: 26.68   mse_train: 0.029662 vq_train: 0.024612 commitment_train: 0.024612
Train Epoch: 17 [43520/1281280 ( 3%)]   time: 26.42   mse_train: 0.028968 vq_train: 0.024948 commitment_train: 0.024948
Train Epoch: 17 [44800/1281280 ( 3%)]   time: 26.80   mse_train: 0.029567 vq_train: 0.024711 commitment_train: 0.024711
Train Epoch: 17 [46080/1281280 ( 3%)]   time: 26.80   mse_train: 0.029168 vq_train: 0.024742 commitment_train: 0.024742
Train Epoch: 17 [47360/1281280 ( 3%)]   time: 26.71   mse_train: 0.030429 vq_train: 0.025007 commitment_train: 0.025007
Train Epoch: 17 [48640/1281280 ( 3%)]   time: 27.26   mse_train: 0.030560 vq_train: 0.025572 commitment_train: 0.025572
Train Epoch: 17 [49920/1281280 ( 3%)]   time: 33.15   mse_train: 0.029837 vq_train: 0.025514 commitment_train: 0.025514
====> Epoch: 17 mse_train: 0.001161	vq_train: 0.000979	commitment_train: 0.000979
[96211 58178 64082 64644 23025 89800 14150 18613 32336 63249]
[0 1 2 3 4 5 6 7 8 9]
====> Test set losses: mse_test: 0.000225 vq_test: 0.000175 commitment_test: 0.000175
Train Epoch: 18 [    0/1281280 ( 0%)]   time: 3.45   mse_train: 0.002962 vq_train: 0.002421 commitment_train: 0.002421
Train Epoch: 18 [ 1280/1281280 ( 0%)]   time: 33.84   mse_train: 0.029170 vq_train: 0.024937 commitment_train: 0.024937
Train Epoch: 18 [ 2560/1281280 ( 0%)]   time: 33.36   mse_train: 0.029403 vq_train: 0.024965 commitment_train: 0.024965
Train Epoch: 18 [ 3840/1281280 ( 0%)]   time: 30.04   mse_train: 0.030275 vq_train: 0.025256 commitment_train: 0.025256
Train Epoch: 18 [ 5120/1281280 ( 0%)]   time: 31.68   mse_train: 0.029593 vq_train: 0.025057 commitment_train: 0.025057
Train Epoch: 18 [ 6400/1281280 ( 0%)]   time: 33.62   mse_train: 0.030016 vq_train: 0.024793 commitment_train: 0.024793
Train Epoch: 18 [ 7680/1281280 ( 0%)]   time: 33.73   mse_train: 0.029491 vq_train: 0.025260 commitment_train: 0.025260
Train Epoch: 18 [ 8960/1281280 ( 0%)]   time: 33.92   mse_train: 0.029399 vq_train: 0.025313 commitment_train: 0.025313
Train Epoch: 18 [10240/1281280 ( 0%)]   time: 33.90   mse_train: 0.030983 vq_train: 0.026322 commitment_train: 0.026322
Train Epoch: 18 [11520/1281280 ( 0%)]   time: 33.35   mse_train: 0.030037 vq_train: 0.025152 commitment_train: 0.025152
Train Epoch: 18 [12800/1281280 ( 0%)]   time: 33.67   mse_train: 0.029733 vq_train: 0.025052 commitment_train: 0.025052
Train Epoch: 18 [14080/1281280 ( 1%)]   time: 33.79   mse_train: 0.030214 vq_train: 0.025368 commitment_train: 0.025368
Train Epoch: 18 [15360/1281280 ( 1%)]   time: 33.46   mse_train: 0.030743 vq_train: 0.025381 commitment_train: 0.025381
Train Epoch: 18 [16640/1281280 ( 1%)]   time: 34.03   mse_train: 0.029915 vq_train: 0.025211 commitment_train: 0.025211
Train Epoch: 18 [17920/1281280 ( 1%)]   time: 33.55   mse_train: 0.029241 vq_train: 0.024552 commitment_train: 0.024552
Train Epoch: 18 [19200/1281280 ( 1%)]   time: 27.81   mse_train: 0.030062 vq_train: 0.025891 commitment_train: 0.025891
Train Epoch: 18 [20480/1281280 ( 1%)]   time: 27.33   mse_train: 0.029178 vq_train: 0.025321 commitment_train: 0.025321
Train Epoch: 18 [21760/1281280 ( 1%)]   time: 27.07   mse_train: 0.029080 vq_train: 0.024930 commitment_train: 0.024930
Train Epoch: 18 [23040/1281280 ( 1%)]   time: 27.27   mse_train: 0.029230 vq_train: 0.025906 commitment_train: 0.025906
Train Epoch: 18 [24320/1281280 ( 1%)]   time: 27.17   mse_train: 0.029965 vq_train: 0.025828 commitment_train: 0.025828
Train Epoch: 18 [25600/1281280 ( 1%)]   time: 27.09   mse_train: 0.029157 vq_train: 0.025164 commitment_train: 0.025164
Train Epoch: 18 [26880/1281280 ( 2%)]   time: 27.39   mse_train: 0.029372 vq_train: 0.024905 commitment_train: 0.024905
Train Epoch: 18 [28160/1281280 ( 2%)]   time: 27.49   mse_train: 0.029430 vq_train: 0.026612 commitment_train: 0.026612
Train Epoch: 18 [29440/1281280 ( 2%)]   time: 27.02   mse_train: 0.029325 vq_train: 0.026287 commitment_train: 0.026287
Train Epoch: 18 [30720/1281280 ( 2%)]   time: 27.27   mse_train: 0.030528 vq_train: 0.025072 commitment_train: 0.025072
Train Epoch: 18 [32000/1281280 ( 2%)]   time: 27.36   mse_train: 0.029388 vq_train: 0.025709 commitment_train: 0.025709
Train Epoch: 18 [33280/1281280 ( 2%)]   time: 26.62   mse_train: 0.028853 vq_train: 0.025628 commitment_train: 0.025628
Train Epoch: 18 [34560/1281280 ( 2%)]   time: 26.54   mse_train: 0.029263 vq_train: 0.025131 commitment_train: 0.025131
Train Epoch: 18 [35840/1281280 ( 2%)]   time: 26.59   mse_train: 0.028941 vq_train: 0.025229 commitment_train: 0.025229
Train Epoch: 18 [37120/1281280 ( 2%)]   time: 30.74   mse_train: 0.030159 vq_train: 0.025256 commitment_train: 0.025256
Train Epoch: 18 [38400/1281280 ( 2%)]   time: 33.13   mse_train: 0.029471 vq_train: 0.025735 commitment_train: 0.025735
Train Epoch: 18 [39680/1281280 ( 3%)]   time: 33.10   mse_train: 0.029670 vq_train: 0.025932 commitment_train: 0.025932
Train Epoch: 18 [40960/1281280 ( 3%)]   time: 33.08   mse_train: 0.028370 vq_train: 0.025544 commitment_train: 0.025544
Train Epoch: 18 [42240/1281280 ( 3%)]   time: 33.18   mse_train: 0.029757 vq_train: 0.025035 commitment_train: 0.025035
Train Epoch: 18 [43520/1281280 ( 3%)]   time: 32.60   mse_train: 0.028655 vq_train: 0.024904 commitment_train: 0.024904
Train Epoch: 18 [44800/1281280 ( 3%)]   time: 32.98   mse_train: 0.029971 vq_train: 0.025834 commitment_train: 0.025834
Train Epoch: 18 [46080/1281280 ( 3%)]   time: 32.80   mse_train: 0.029771 vq_train: 0.025285 commitment_train: 0.025285
Train Epoch: 18 [47360/1281280 ( 3%)]   time: 33.35   mse_train: 0.029864 vq_train: 0.025542 commitment_train: 0.025542
Train Epoch: 18 [48640/1281280 ( 3%)]   time: 33.25   mse_train: 0.030239 vq_train: 0.026309 commitment_train: 0.026309
Train Epoch: 18 [49920/1281280 ( 3%)]   time: 29.25   mse_train: 0.029292 vq_train: 0.025673 commitment_train: 0.025673
====> Epoch: 18 mse_train: 0.001160	vq_train: 0.000995	commitment_train: 0.000995
[101815  53459  67901  78649  17345  87943  14047  15737  29262  58130]
[0 1 2 3 4 5 6 7 8 9]
====> Test set losses: mse_test: 0.000225 vq_test: 0.000183 commitment_test: 0.000183
Train Epoch: 19 [    0/1281280 ( 0%)]   time: 2.72   mse_train: 0.002713 vq_train: 0.002601 commitment_train: 0.002601
Train Epoch: 19 [ 1280/1281280 ( 0%)]   time: 26.65   mse_train: 0.029437 vq_train: 0.025369 commitment_train: 0.025369
Train Epoch: 19 [ 2560/1281280 ( 0%)]   time: 26.91   mse_train: 0.029812 vq_train: 0.025131 commitment_train: 0.025131
Train Epoch: 19 [ 3840/1281280 ( 0%)]   time: 27.03   mse_train: 0.029479 vq_train: 0.025493 commitment_train: 0.025493
Train Epoch: 19 [ 5120/1281280 ( 0%)]   time: 26.74   mse_train: 0.029516 vq_train: 0.025880 commitment_train: 0.025880
Train Epoch: 19 [ 6400/1281280 ( 0%)]   time: 26.71   mse_train: 0.029586 vq_train: 0.025549 commitment_train: 0.025549
Train Epoch: 19 [ 7680/1281280 ( 0%)]   time: 26.67   mse_train: 0.029246 vq_train: 0.025904 commitment_train: 0.025904
Train Epoch: 19 [ 8960/1281280 ( 0%)]   time: 27.02   mse_train: 0.029317 vq_train: 0.025367 commitment_train: 0.025367
Train Epoch: 19 [10240/1281280 ( 0%)]   time: 26.65   mse_train: 0.029685 vq_train: 0.025337 commitment_train: 0.025337
Train Epoch: 19 [11520/1281280 ( 0%)]   time: 26.69   mse_train: 0.028715 vq_train: 0.025467 commitment_train: 0.025467
Train Epoch: 19 [12800/1281280 ( 0%)]   time: 26.79   mse_train: 0.028758 vq_train: 0.025132 commitment_train: 0.025132
Train Epoch: 19 [14080/1281280 ( 1%)]   time: 26.59   mse_train: 0.028788 vq_train: 0.025297 commitment_train: 0.025297
Train Epoch: 19 [15360/1281280 ( 1%)]   time: 26.63   mse_train: 0.029051 vq_train: 0.025643 commitment_train: 0.025643
Train Epoch: 19 [16640/1281280 ( 1%)]   time: 26.46   mse_train: 0.029219 vq_train: 0.025348 commitment_train: 0.025348
Train Epoch: 19 [17920/1281280 ( 1%)]   time: 26.43   mse_train: 0.029151 vq_train: 0.024926 commitment_train: 0.024926
Train Epoch: 19 [19200/1281280 ( 1%)]   time: 26.61   mse_train: 0.029025 vq_train: 0.026050 commitment_train: 0.026050
Train Epoch: 19 [20480/1281280 ( 1%)]   time: 31.59   mse_train: 0.029152 vq_train: 0.025242 commitment_train: 0.025242
Train Epoch: 19 [21760/1281280 ( 1%)]   time: 32.96   mse_train: 0.029936 vq_train: 0.025826 commitment_train: 0.025826
Train Epoch: 19 [23040/1281280 ( 1%)]   time: 33.72   mse_train: 0.029234 vq_train: 0.024679 commitment_train: 0.024679
Train Epoch: 19 [24320/1281280 ( 1%)]   time: 33.13   mse_train: 0.028452 vq_train: 0.025148 commitment_train: 0.025148
Train Epoch: 19 [25600/1281280 ( 1%)]   time: 33.11   mse_train: 0.028873 vq_train: 0.025398 commitment_train: 0.025398
Train Epoch: 19 [26880/1281280 ( 2%)]   time: 33.29   mse_train: 0.028840 vq_train: 0.025944 commitment_train: 0.025944
Train Epoch: 19 [28160/1281280 ( 2%)]   time: 33.16   mse_train: 0.028606 vq_train: 0.025366 commitment_train: 0.025366
Train Epoch: 19 [29440/1281280 ( 2%)]   time: 33.11   mse_train: 0.028473 vq_train: 0.025565 commitment_train: 0.025565
Train Epoch: 19 [30720/1281280 ( 2%)]   time: 32.83   mse_train: 0.028903 vq_train: 0.025360 commitment_train: 0.025360
Train Epoch: 19 [32000/1281280 ( 2%)]   time: 28.36   mse_train: 0.028849 vq_train: 0.025779 commitment_train: 0.025779
Train Epoch: 19 [33280/1281280 ( 2%)]   time: 26.91   mse_train: 0.029043 vq_train: 0.025050 commitment_train: 0.025050
Train Epoch: 19 [34560/1281280 ( 2%)]   time: 26.69   mse_train: 0.029355 vq_train: 0.024391 commitment_train: 0.024391
Train Epoch: 19 [35840/1281280 ( 2%)]   time: 26.52   mse_train: 0.029467 vq_train: 0.025126 commitment_train: 0.025126
Train Epoch: 19 [37120/1281280 ( 2%)]   time: 26.69   mse_train: 0.028927 vq_train: 0.025183 commitment_train: 0.025183
Train Epoch: 19 [38400/1281280 ( 2%)]   time: 26.53   mse_train: 0.030334 vq_train: 0.025590 commitment_train: 0.025590
Train Epoch: 19 [39680/1281280 ( 3%)]   time: 26.53   mse_train: 0.030041 vq_train: 0.025382 commitment_train: 0.025382
Train Epoch: 19 [40960/1281280 ( 3%)]   time: 26.90   mse_train: 0.029604 vq_train: 0.025594 commitment_train: 0.025594
Train Epoch: 19 [42240/1281280 ( 3%)]   time: 26.64   mse_train: 0.028636 vq_train: 0.026034 commitment_train: 0.026034
Train Epoch: 19 [43520/1281280 ( 3%)]   time: 26.49   mse_train: 0.028387 vq_train: 0.025259 commitment_train: 0.025259
Train Epoch: 19 [44800/1281280 ( 3%)]   time: 26.89   mse_train: 0.030345 vq_train: 0.025791 commitment_train: 0.025791
Train Epoch: 19 [46080/1281280 ( 3%)]   time: 28.03   mse_train: 0.029483 vq_train: 0.025688 commitment_train: 0.025688
Train Epoch: 19 [47360/1281280 ( 3%)]   time: 34.31   mse_train: 0.029288 vq_train: 0.026247 commitment_train: 0.026247
Train Epoch: 19 [48640/1281280 ( 3%)]   time: 34.07   mse_train: 0.029154 vq_train: 0.025610 commitment_train: 0.025610
Train Epoch: 19 [49920/1281280 ( 3%)]   time: 34.53   mse_train: 0.028757 vq_train: 0.025529 commitment_train: 0.025529
====> Epoch: 19 mse_train: 0.001144	vq_train: 0.000997	commitment_train: 0.000997
[99550 52602 72779 70362 23209 83289 14391 21252 30913 55941]
[0 1 2 3 4 5 6 7 8 9]
====> Test set losses: mse_test: 0.000222 vq_test: 0.000177 commitment_test: 0.000177
Train Epoch: 20 [    0/1281280 ( 0%)]   time: 3.52   mse_train: 0.002951 vq_train: 0.002541 commitment_train: 0.002541
Train Epoch: 20 [ 1280/1281280 ( 0%)]   time: 34.62   mse_train: 0.029387 vq_train: 0.025584 commitment_train: 0.025584
Train Epoch: 20 [ 2560/1281280 ( 0%)]   time: 33.82   mse_train: 0.029132 vq_train: 0.025228 commitment_train: 0.025228
Train Epoch: 20 [ 3840/1281280 ( 0%)]   time: 33.35   mse_train: 0.030520 vq_train: 0.025777 commitment_train: 0.025777
Train Epoch: 20 [ 5120/1281280 ( 0%)]   time: 33.27   mse_train: 0.030595 vq_train: 0.025449 commitment_train: 0.025449
Train Epoch: 20 [ 6400/1281280 ( 0%)]   time: 28.38   mse_train: 0.029652 vq_train: 0.025294 commitment_train: 0.025294
Train Epoch: 20 [ 7680/1281280 ( 0%)]   time: 26.86   mse_train: 0.027960 vq_train: 0.025286 commitment_train: 0.025286
Train Epoch: 20 [ 8960/1281280 ( 0%)]   time: 27.16   mse_train: 0.029833 vq_train: 0.026509 commitment_train: 0.026509
Train Epoch: 20 [10240/1281280 ( 0%)]   time: 27.08   mse_train: 0.029593 vq_train: 0.025859 commitment_train: 0.025859
Train Epoch: 20 [11520/1281280 ( 0%)]   time: 27.19   mse_train: 0.029271 vq_train: 0.025802 commitment_train: 0.025802
Train Epoch: 20 [12800/1281280 ( 0%)]   time: 27.16   mse_train: 0.029826 vq_train: 0.026737 commitment_train: 0.026737
Train Epoch: 20 [14080/1281280 ( 1%)]   time: 27.18   mse_train: 0.029340 vq_train: 0.025815 commitment_train: 0.025815
Train Epoch: 20 [15360/1281280 ( 1%)]   time: 27.65   mse_train: 0.028648 vq_train: 0.025869 commitment_train: 0.025869
Train Epoch: 20 [16640/1281280 ( 1%)]   time: 27.15   mse_train: 0.027629 vq_train: 0.024834 commitment_train: 0.024834
Train Epoch: 20 [17920/1281280 ( 1%)]   time: 27.20   mse_train: 0.029520 vq_train: 0.025849 commitment_train: 0.025849
Train Epoch: 20 [19200/1281280 ( 1%)]   time: 27.27   mse_train: 0.027734 vq_train: 0.025356 commitment_train: 0.025356
Train Epoch: 20 [20480/1281280 ( 1%)]   time: 26.97   mse_train: 0.029568 vq_train: 0.025828 commitment_train: 0.025828
Train Epoch: 20 [21760/1281280 ( 1%)]   time: 30.21   mse_train: 0.028940 vq_train: 0.025356 commitment_train: 0.025356
Train Epoch: 20 [23040/1281280 ( 1%)]   time: 33.73   mse_train: 0.028427 vq_train: 0.025676 commitment_train: 0.025676
Train Epoch: 20 [24320/1281280 ( 1%)]   time: 33.41   mse_train: 0.028554 vq_train: 0.025303 commitment_train: 0.025303
Train Epoch: 20 [25600/1281280 ( 1%)]   time: 33.49   mse_train: 0.028994 vq_train: 0.025700 commitment_train: 0.025700
Train Epoch: 20 [26880/1281280 ( 2%)]   time: 33.58   mse_train: 0.029571 vq_train: 0.026148 commitment_train: 0.026148
Train Epoch: 20 [28160/1281280 ( 2%)]   time: 33.08   mse_train: 0.030761 vq_train: 0.026922 commitment_train: 0.026922
Train Epoch: 20 [29440/1281280 ( 2%)]   time: 33.68   mse_train: 0.029272 vq_train: 0.025635 commitment_train: 0.025635
Train Epoch: 20 [30720/1281280 ( 2%)]   time: 33.79   mse_train: 0.029699 vq_train: 0.025824 commitment_train: 0.025824
Train Epoch: 20 [32000/1281280 ( 2%)]   time: 33.43   mse_train: 0.029252 vq_train: 0.026211 commitment_train: 0.026211
Train Epoch: 20 [33280/1281280 ( 2%)]   time: 28.77   mse_train: 0.029877 vq_train: 0.026498 commitment_train: 0.026498
Train Epoch: 20 [34560/1281280 ( 2%)]   time: 27.09   mse_train: 0.028767 vq_train: 0.025648 commitment_train: 0.025648
Train Epoch: 20 [35840/1281280 ( 2%)]   time: 27.27   mse_train: 0.028845 vq_train: 0.025213 commitment_train: 0.025213
Train Epoch: 20 [37120/1281280 ( 2%)]   time: 27.27   mse_train: 0.028616 vq_train: 0.025364 commitment_train: 0.025364
